transaction_id,Month Name,Day Name,Hour,Month,Day of Week
132537,June,Friday,11,6,4
132800,June,Friday,15,6,4
132818,June,Friday,16,6,4
133044,June,Saturday,6,6,5
133623,June,Saturday,10,6,5
133724,June,Saturday,11,6,5
134932,June,Sunday,11,6,6
134970,June,Sunday,12,6,6
135181,June,Sunday,15,6,6
135468,June,Monday,6,6,0
135960,June,Monday,9,6,0
135991,June,Monday,9,6,0
136389,June,Monday,13,6,0
137085,June,Tuesday,8,6,1
137476,June,Tuesday,10,6,1
138509,June,Wednesday,10,6,2
139003,June,Wednesday,18,6,2
139108,June,Thursday,6,6,3
139366,June,Thursday,8,6,3
139652,June,Thursday,11,6,3
139695,June,Thursday,11,6,3
140293,June,Friday,6,6,4
140480,June,Friday,8,6,4
141623,June,Saturday,8,6,5
142674,June,Sunday,6,6,6
142870,June,Sunday,8,6,6
143027,June,Sunday,9,6,6
143287,June,Sunday,12,6,6
143345,June,Sunday,12,6,6
143365,June,Sunday,13,6,6
143810,June,Monday,6,6,0
144071,June,Monday,8,6,0
144576,June,Monday,13,6,0
144673,June,Monday,14,6,0
144870,June,Monday,17,6,0
144903,June,Monday,18,6,0
145839,June,Tuesday,13,6,1
145842,June,Tuesday,13,6,1
146083,June,Tuesday,17,6,1
146556,June,Wednesday,10,6,2
146603,June,Wednesday,10,6,2
147239,June,Wednesday,18,6,2
148169,June,Thursday,17,6,3
148572,June,Friday,8,6,4
148618,June,Friday,8,6,4
1122,January,Tuesday,7,1,1
1703,January,Wednesday,7,1,2
2202,January,Thursday,7,1,3
2753,January,Friday,7,1,4
5051,January,Tuesday,7,1,1
7894,January,Sunday,7,1,6
13784,January,Wednesday,7,1,2
14359,January,Thursday,7,1,3
17901,February,Thursday,7,2,3
18467,February,Friday,7,2,4
19049,February,Saturday,7,2,5
21901,February,Thursday,7,2,3
23690,February,Sunday,7,2,6
24230,February,Monday,7,2,0
24255,February,Monday,7,2,0
24798,February,Tuesday,7,2,1
26725,February,Friday,7,2,4
27829,February,Sunday,7,2,6
27856,February,Sunday,7,2,6
27877,February,Sunday,7,2,6
30845,February,Friday,7,2,4
35072,March,Friday,7,3,4
35781,March,Saturday,7,3,5
35785,March,Saturday,7,3,5
36405,March,Sunday,7,3,6
37736,March,Tuesday,7,3,1
41357,March,Sunday,7,3,6
41957,March,Monday,7,3,0
42662,March,Tuesday,7,3,1
43375,March,Wednesday,7,3,2
44931,March,Friday,7,3,4
49793,March,Friday,7,3,4
50502,March,Saturday,7,3,5
51166,March,Sunday,7,3,6
55018,April,Saturday,7,4,5
56652,April,Monday,7,4,0
57467,April,Tuesday,7,4,1
57473,April,Tuesday,7,4,1
58224,April,Wednesday,7,4,2
61670,April,Sunday,7,4,6
63399,April,Tuesday,7,4,1
64315,April,Wednesday,7,4,2
65127,April,Thursday,7,4,3
66802,April,Saturday,7,4,5
68758,April,Monday,7,4,0
70460,April,Wednesday,7,4,2
71254,April,Thursday,7,4,3
71293,April,Thursday,7,4,3
74649,April,Monday,7,4,0
76379,April,Wednesday,7,4,2
80418,May,Monday,7,5,0
81482,May,Tuesday,7,5,1
82503,May,Wednesday,7,5,2
82514,May,Wednesday,7,5,2
83588,May,Thursday,7,5,3
84612,May,Friday,7,5,4
85688,May,Saturday,7,5,5
90171,May,Wednesday,7,5,2
90214,May,Wednesday,7,5,2
91274,May,Thursday,7,5,3
92388,May,Friday,7,5,4
93327,May,Saturday,7,5,5
93371,May,Saturday,7,5,5
94444,May,Sunday,7,5,6
95554,May,Monday,7,5,0
98042,May,Wednesday,7,5,2
100196,May,Friday,7,5,4
101365,May,Saturday,7,5,5
106919,May,Thursday,7,5,3
107937,May,Friday,7,5,4
112072,May,Tuesday,7,5,1
113107,May,Wednesday,7,5,2
113139,May,Wednesday,7,5,2
114036,June,Thursday,7,6,3
115205,June,Friday,7,6,4
116320,June,Saturday,7,6,5
116332,June,Saturday,7,6,5
117488,June,Sunday,7,6,6
118600,June,Monday,7,6,0
119725,June,Tuesday,7,6,1
120853,June,Wednesday,7,6,2
123342,June,Friday,7,6,4
124581,June,Saturday,7,6,5
124619,June,Saturday,7,6,5
125740,June,Sunday,7,6,6
127011,June,Monday,7,6,0
128049,June,Tuesday,7,6,1
128100,June,Tuesday,7,6,1
129296,June,Wednesday,7,6,2
133218,June,Saturday,7,6,5
135584,June,Monday,7,6,0
135631,June,Monday,7,6,0
136771,June,Tuesday,7,6,1
136848,June,Tuesday,7,6,1
143905,June,Monday,7,6,0
39,January,Sunday,9,1,6
57,January,Sunday,9,1,6
210,January,Sunday,12,1,6
1174,January,Tuesday,9,1,1
1215,January,Tuesday,10,1,1
1298,January,Tuesday,12,1,1
2083,January,Wednesday,17,1,2
2156,January,Wednesday,18,1,2
2858,January,Friday,11,1,4
3461,January,Saturday,9,1,5
3745,January,Saturday,16,1,5
3797,January,Saturday,18,1,5
4816,January,Monday,13,1,0
5754,January,Wednesday,9,1,2
5791,January,Wednesday,9,1,2
5938,January,Wednesday,12,1,2
6127,January,Thursday,6,1,3
6165,January,Thursday,7,1,3
7528,January,Saturday,9,1,5
7590,January,Saturday,10,1,5
8019,January,Sunday,8,1,6
8247,January,Sunday,10,1,6
9081,January,Monday,17,1,0
10147,January,Wednesday,14,1,2
10188,January,Wednesday,16,1,2
10395,January,Thursday,7,1,3
11053,January,Friday,9,1,4
11126,January,Friday,9,1,4
11455,January,Friday,20,1,4
12996,January,Monday,16,1,0
13211,January,Tuesday,7,1,1
13490,January,Tuesday,12,1,1
13752,January,Wednesday,6,1,2
13771,January,Wednesday,7,1,2
14882,January,Thursday,19,1,3
14944,January,Friday,8,1,4
15151,January,Friday,10,1,4
15524,January,Saturday,8,1,5
15592,January,Saturday,10,1,5
16255,January,Sunday,15,1,6
16548,January,Monday,9,1,0
16639,January,Monday,10,1,0
17828,February,Wednesday,18,2,2
17880,February,Wednesday,19,2,2
18515,February,Friday,9,2,4
19772,February,Sunday,11,2,6
19897,February,Sunday,13,2,6
20254,February,Monday,11,2,0
20375,February,Monday,14,2,0
20784,February,Tuesday,8,2,1
20995,February,Tuesday,11,2,1
21000,February,Tuesday,11,2,1
21452,February,Wednesday,10,2,2
22025,February,Thursday,9,2,3
22206,February,Thursday,11,2,3
22232,February,Thursday,13,2,3
22233,February,Thursday,13,2,3
22421,February,Friday,6,2,4
22707,February,Friday,10,2,4
22833,February,Friday,12,2,4
22961,February,Friday,17,2,4
23240,February,Saturday,9,2,5
23603,February,Sunday,6,2,6
23877,February,Sunday,10,2,6
24131,February,Sunday,17,2,6
24782,February,Monday,20,2,0
25040,February,Tuesday,9,2,1
25566,February,Wednesday,8,2,2
27020,February,Friday,13,2,4
27910,February,Sunday,7,2,6
28627,February,Monday,9,2,0
28663,February,Monday,9,2,0
29166,February,Tuesday,8,2,1
29606,February,Tuesday,18,2,1
29803,February,Wednesday,8,2,2
30102,February,Wednesday,16,2,2
30109,February,Wednesday,16,2,2
30663,February,Thursday,16,2,3
31149,February,Friday,12,2,4
31189,February,Friday,13,2,4
31527,February,Saturday,8,2,5
31530,February,Saturday,8,2,5
32424,February,Sunday,16,2,6
32613,February,Monday,8,2,0
32723,February,Monday,9,2,0
32875,February,Monday,10,2,0
33351,February,Tuesday,10,2,1
33458,February,Tuesday,13,2,1
33811,March,Wednesday,9,3,2
33977,March,Wednesday,12,3,2
34229,March,Wednesday,16,3,2
34260,March,Wednesday,17,3,2
34318,March,Wednesday,18,3,2
34739,March,Thursday,14,3,3
35130,March,Friday,9,3,4
35183,March,Friday,10,3,4
35750,March,Friday,19,3,4
36641,March,Sunday,12,3,6
37175,March,Monday,10,3,0
37361,March,Monday,14,3,0
38017,March,Tuesday,10,3,1
38211,March,Tuesday,16,3,1
38307,March,Tuesday,19,3,1
38449,March,Wednesday,8,3,2
38593,March,Wednesday,9,3,2
39555,March,Thursday,11,3,3
39592,March,Thursday,13,3,3
39599,March,Thursday,13,3,3
40305,March,Friday,12,3,4
40435,March,Friday,16,3,4
40458,March,Friday,16,3,4
40476,March,Friday,17,3,4
40482,March,Friday,17,3,4
40667,March,Saturday,7,3,5
41012,March,Saturday,12,3,5
41236,March,Saturday,19,3,5
41262,March,Sunday,6,3,6
41573,March,Sunday,10,3,6
41732,March,Sunday,14,3,6
41846,March,Sunday,17,3,6
42634,March,Monday,20,3,0
43496,March,Wednesday,8,3,2
44726,March,Thursday,17,3,3
46145,March,Saturday,16,3,5
46220,March,Saturday,19,3,5
46374,March,Sunday,7,3,6
47177,March,Monday,9,3,0
47295,March,Monday,9,3,0
47413,March,Monday,10,3,0
47797,March,Tuesday,8,3,1
47892,March,Tuesday,9,3,1
48422,March,Wednesday,7,3,2
48848,March,Wednesday,15,3,2
48891,March,Wednesday,16,3,2
49073,March,Thursday,7,3,3
49558,March,Thursday,16,3,3
49796,March,Friday,7,3,4
49805,March,Friday,7,3,4
50085,March,Friday,11,3,4
50457,March,Saturday,6,3,5
50591,March,Saturday,8,3,5
50770,March,Saturday,11,3,5
51858,March,Monday,8,3,0
51959,March,Monday,9,3,0
52853,March,Tuesday,13,3,1
53248,March,Wednesday,9,3,2
53568,March,Wednesday,15,3,2
53570,March,Wednesday,15,3,2
53994,March,Thursday,9,3,3
54428,March,Friday,7,3,4
54674,March,Friday,10,3,4
55091,April,Saturday,9,4,5
55327,April,Saturday,12,4,5
55632,April,Saturday,16,4,5
55788,April,Saturday,19,4,5
56238,April,Sunday,14,4,6
56730,April,Monday,9,4,0
56790,April,Monday,10,4,0
58059,April,Tuesday,17,4,1
58411,April,Wednesday,11,4,2
58422,April,Wednesday,11,4,2
58527,April,Wednesday,12,4,2
58850,April,Wednesday,17,4,2
59153,April,Thursday,10,4,3
59173,April,Thursday,11,4,3
59363,April,Thursday,14,4,3
59968,April,Friday,8,4,4
60236,April,Friday,10,4,4
60291,April,Friday,11,4,4
60296,April,Friday,11,4,4
60568,April,Friday,18,4,4
60764,April,Saturday,8,4,5
61001,April,Saturday,10,4,5
62162,April,Sunday,13,4,6
62498,April,Monday,7,4,0
63246,April,Monday,17,4,0
63609,April,Tuesday,9,4,1
63893,April,Tuesday,12,4,1
63921,April,Tuesday,12,4,1
64170,April,Tuesday,19,4,1
64250,April,Wednesday,7,4,2
64818,April,Wednesday,14,4,2
66573,April,Friday,15,4,4
66977,April,Saturday,8,4,5
67009,April,Saturday,8,4,5
67016,April,Saturday,8,4,5
68259,April,Sunday,11,4,6
68352,April,Sunday,13,4,6
68530,April,Sunday,17,4,6
68872,April,Monday,8,4,0
70128,April,Tuesday,14,4,1
70301,April,Tuesday,19,4,1
70500,April,Wednesday,7,4,2
70695,April,Wednesday,9,4,2
71132,April,Wednesday,16,4,2
71484,April,Thursday,9,4,3
71495,April,Thursday,9,4,3
71607,April,Thursday,9,4,3
72219,April,Friday,8,4,4
72302,April,Friday,9,4,4
73557,April,Saturday,16,4,5
74207,April,Sunday,12,4,6
74406,April,Sunday,16,4,6
74657,April,Monday,7,4,0
74920,April,Monday,10,4,0
75088,April,Monday,12,4,0
75295,April,Monday,16,4,0
75488,April,Tuesday,6,4,1
75617,April,Tuesday,8,4,1
75654,April,Tuesday,8,4,1
75862,April,Tuesday,11,4,1
76173,April,Tuesday,16,4,1
77027,April,Wednesday,16,4,2
77192,April,Wednesday,19,4,2
77294,April,Thursday,8,4,3
77312,April,Thursday,8,4,3
78274,April,Friday,8,4,4
78317,April,Friday,9,4,4
78378,April,Friday,10,4,4
78931,April,Friday,19,4,4
79034,April,Saturday,9,4,5
79681,April,Sunday,7,4,6
80170,April,Sunday,13,4,6
80251,April,Sunday,15,4,6
80453,May,Monday,8,5,0
80508,May,Monday,9,5,0
80527,May,Monday,9,5,0
80813,May,Monday,12,5,0
81255,May,Monday,17,5,0
81999,May,Tuesday,14,5,1
82702,May,Wednesday,10,5,2
82878,May,Wednesday,12,5,2
83549,May,Wednesday,19,5,2
84402,May,Thursday,17,5,3
84538,May,Thursday,18,5,3
84852,May,Friday,11,5,4
84867,May,Friday,11,5,4
85012,May,Friday,12,5,4
85120,May,Friday,13,5,4
85439,May,Friday,17,5,4
85858,May,Saturday,11,5,5
86105,May,Saturday,14,5,5
86894,May,Sunday,8,5,6
87025,May,Sunday,9,5,6
87206,May,Sunday,10,5,6
87283,May,Sunday,11,5,6
87631,May,Sunday,18,5,6
87899,May,Monday,8,5,0
88133,May,Monday,9,5,0
88387,May,Monday,12,5,0
89354,May,Tuesday,9,5,1
90060,May,Wednesday,6,5,2
90101,May,Wednesday,7,5,2
90569,May,Wednesday,10,5,2
90791,May,Wednesday,12,5,2
90997,May,Wednesday,16,5,2
91047,May,Wednesday,17,5,2
91530,May,Thursday,9,5,3
91867,May,Thursday,12,5,3
91904,May,Thursday,12,5,3
92252,May,Friday,6,5,4
93017,May,Friday,14,5,4
93078,May,Friday,15,5,4
94402,May,Saturday,20,5,5
94856,May,Sunday,9,5,6
94858,May,Sunday,9,5,6
94971,May,Sunday,10,5,6
95302,May,Sunday,15,5,6
95810,May,Monday,8,5,0
95817,May,Monday,8,5,0
96238,May,Monday,11,5,0
99901,May,Thursday,16,5,3
100042,May,Thursday,19,5,3
100319,May,Friday,7,5,4
100563,May,Friday,9,5,4
101109,May,Friday,16,5,4
101629,May,Saturday,9,5,5
101646,May,Saturday,9,5,5
101684,May,Saturday,9,5,5
101801,May,Saturday,9,5,5
101996,May,Saturday,10,5,5
102442,May,Saturday,20,5,5
102716,May,Sunday,9,5,6
103428,May,Sunday,18,5,6
103620,May,Monday,7,5,0
104346,May,Monday,15,5,0
104405,May,Monday,16,5,0
104417,May,Monday,16,5,0
104708,May,Tuesday,7,5,1
105086,May,Tuesday,10,5,1
105240,May,Tuesday,12,5,1
105496,May,Tuesday,16,5,1
105799,May,Wednesday,7,5,2
105864,May,Wednesday,8,5,2
106107,May,Wednesday,10,5,2
106216,May,Wednesday,11,5,2
106326,May,Wednesday,12,5,2
106409,May,Wednesday,13,5,2
106595,May,Wednesday,16,5,2
106698,May,Wednesday,18,5,2
107000,May,Thursday,8,5,3
107032,May,Thursday,8,5,3
107045,May,Thursday,8,5,3
108690,May,Friday,16,5,4
108896,May,Friday,19,5,4
109023,May,Saturday,8,5,5
109042,May,Saturday,8,5,5
109054,May,Saturday,8,5,5
109188,May,Saturday,9,5,5
109375,May,Saturday,10,5,5
109480,May,Saturday,10,5,5
110284,May,Sunday,9,5,6
110372,May,Sunday,10,5,6
110592,May,Sunday,13,5,6
111086,May,Sunday,19,5,6
111090,May,Sunday,19,5,6
111711,May,Monday,15,5,0
111718,May,Monday,15,5,0
112066,May,Tuesday,6,5,1
112166,May,Tuesday,7,5,1
112379,May,Tuesday,9,5,1
112513,May,Tuesday,10,5,1
112846,May,Tuesday,15,5,1
112882,May,Tuesday,16,5,1
113101,May,Wednesday,7,5,2
113191,May,Wednesday,8,5,2
114066,June,Thursday,8,6,3
114456,June,Thursday,12,6,3
114940,June,Thursday,17,6,3
115103,June,Thursday,19,6,3
115768,June,Friday,14,6,4
116431,June,Saturday,9,6,5
116525,June,Saturday,10,6,5
116732,June,Saturday,12,6,5
118375,June,Sunday,17,6,6
118843,June,Monday,11,6,0
118857,June,Monday,11,6,0
119009,June,Monday,12,6,0
119472,June,Monday,17,6,0
119894,June,Tuesday,10,6,1
119926,June,Tuesday,11,6,1
121001,June,Wednesday,8,6,2
121151,June,Wednesday,9,6,2
121356,June,Wednesday,10,6,2
121443,June,Wednesday,11,6,2
121712,June,Wednesday,16,6,2
121818,June,Wednesday,18,6,2
121847,June,Wednesday,19,6,2
122085,June,Thursday,8,6,3
122317,June,Thursday,9,6,3
122402,June,Thursday,10,6,3
122617,June,Thursday,12,6,3
123600,June,Friday,9,6,4
124035,June,Friday,13,6,4
124042,June,Friday,13,6,4
124465,June,Saturday,6,6,5
124509,June,Saturday,7,6,5
125237,June,Saturday,12,6,5
125444,June,Saturday,16,6,5
125475,June,Saturday,16,6,5
125508,June,Saturday,17,6,5
126034,June,Sunday,9,6,6
126117,June,Sunday,9,6,6
126447,June,Sunday,12,6,6
126841,June,Monday,6,6,0
126916,June,Monday,7,6,0
127372,June,Monday,10,6,0
127754,June,Monday,15,6,0
127851,June,Monday,17,6,0
127867,June,Monday,17,6,0
128142,June,Tuesday,8,6,1
129244,June,Tuesday,20,6,1
129737,June,Wednesday,9,6,2
129877,June,Wednesday,10,6,2
130239,June,Wednesday,15,6,2
130740,June,Thursday,8,6,3
130787,June,Thursday,8,6,3
130797,June,Thursday,8,6,3
131189,June,Thursday,10,6,3
131257,June,Thursday,11,6,3
132488,June,Friday,11,6,4
132629,June,Friday,13,6,4
132900,June,Friday,17,6,4
133839,June,Saturday,13,6,5
135140,June,Sunday,14,6,6
135222,June,Sunday,16,6,6
136565,June,Monday,16,6,0
137107,June,Tuesday,9,6,1
137126,June,Tuesday,9,6,1
137271,June,Tuesday,9,6,1
137485,June,Tuesday,10,6,1
137948,June,Tuesday,20,6,1
138253,June,Wednesday,9,6,2
138299,June,Wednesday,9,6,2
138571,June,Wednesday,10,6,2
138859,June,Wednesday,14,6,2
139034,June,Wednesday,18,6,2
139235,June,Thursday,7,6,3
139405,June,Thursday,8,6,3
139968,June,Thursday,15,6,3
140037,June,Thursday,16,6,3
140051,June,Thursday,16,6,3
140348,June,Friday,7,6,4
140735,June,Friday,10,6,4
140917,June,Friday,12,6,4
141175,June,Friday,16,6,4
141209,June,Friday,16,6,4
141548,June,Saturday,7,6,5
141565,June,Saturday,7,6,5
141634,June,Saturday,8,6,5
141891,June,Saturday,10,6,5
142009,June,Saturday,11,6,5
142124,June,Saturday,12,6,5
142202,June,Saturday,13,6,5
142526,June,Saturday,18,6,5
142695,June,Sunday,6,6,6
142921,June,Sunday,8,6,6
142934,June,Sunday,8,6,6
143625,June,Sunday,16,6,6
144751,June,Monday,16,6,0
144969,June,Monday,19,6,0
145121,June,Tuesday,8,6,1
145132,June,Tuesday,8,6,1
145283,June,Tuesday,9,6,1
145484,June,Tuesday,10,6,1
146400,June,Wednesday,8,6,2
146822,June,Wednesday,13,6,2
147316,June,Wednesday,19,6,2
147322,June,Wednesday,19,6,2
147488,June,Thursday,9,6,3
148018,June,Thursday,15,6,3
148943,June,Friday,10,6,4
149205,June,Friday,14,6,4
149248,June,Friday,15,6,4
149253,June,Friday,15,6,4
149454,June,Friday,20,6,4
114091,June,Thursday,8,6,3
114718,June,Thursday,15,6,3
114988,June,Thursday,17,6,3
115248,June,Friday,8,6,4
115292,June,Friday,9,6,4
116388,June,Saturday,8,6,5
116729,June,Saturday,12,6,5
116817,June,Saturday,13,6,5
117250,June,Saturday,17,6,5
117325,June,Saturday,18,6,5
117338,June,Saturday,18,6,5
117625,June,Sunday,9,6,6
117751,June,Sunday,11,6,6
118748,June,Monday,9,6,0
119916,June,Tuesday,10,6,1
120849,June,Wednesday,7,6,2
121210,June,Wednesday,9,6,2
121251,June,Wednesday,10,6,2
121985,June,Thursday,7,6,3
122260,June,Thursday,9,6,3
122299,June,Thursday,9,6,3
123271,June,Friday,7,6,4
123531,June,Friday,9,6,4
123858,June,Friday,10,6,4
124302,June,Friday,18,6,4
124458,June,Saturday,6,6,5
124463,June,Saturday,6,6,5
124613,June,Saturday,7,6,5
125605,June,Sunday,6,6,6
125618,June,Sunday,6,6,6
125713,June,Sunday,7,6,6
125791,June,Sunday,7,6,6
126290,June,Sunday,10,6,6
126609,June,Sunday,15,6,6
126635,June,Sunday,16,6,6
127783,June,Monday,16,6,0
127881,June,Monday,17,6,0
128775,June,Tuesday,11,6,1
129494,June,Wednesday,8,6,2
129811,June,Wednesday,10,6,2
130294,June,Wednesday,16,6,2
130619,June,Thursday,7,6,3
130701,June,Thursday,8,6,3
131122,June,Thursday,10,6,3
131220,June,Thursday,11,6,3
131330,June,Thursday,12,6,3
132259,June,Friday,9,6,4
132569,June,Friday,12,6,4
132683,June,Friday,14,6,4
132806,June,Friday,15,6,4
132820,June,Friday,16,6,4
133209,June,Saturday,7,6,5
133398,June,Saturday,9,6,5
133442,June,Saturday,9,6,5
133968,June,Saturday,16,6,5
134069,June,Saturday,18,6,5
134073,June,Saturday,18,6,5
135017,June,Sunday,12,6,6
135136,June,Sunday,14,6,6
135452,June,Monday,6,6,0
135535,June,Monday,7,6,0
136663,June,Monday,18,6,0
137401,June,Tuesday,10,6,1
137762,June,Tuesday,16,6,1
139754,June,Thursday,12,6,3
140404,June,Friday,7,6,4
141557,June,Saturday,7,6,5
142141,June,Saturday,13,6,5
142158,June,Saturday,13,6,5
144004,June,Monday,7,6,0
145875,June,Tuesday,14,6,1
145930,June,Tuesday,15,6,1
146627,June,Wednesday,11,6,2
147050,June,Wednesday,15,6,2
147370,June,Thursday,7,6,3
147536,June,Thursday,9,6,3
149243,June,Friday,15,6,4
149274,June,Friday,16,6,4
80456,May,Monday,8,5,0
80472,May,Monday,8,5,0
80862,May,Monday,13,5,0
81049,May,Monday,15,5,0
81301,May,Monday,17,5,0
81563,May,Tuesday,9,5,1
82568,May,Wednesday,8,5,2
82874,May,Wednesday,12,5,2
82960,May,Wednesday,13,5,2
83361,May,Wednesday,17,5,2
83438,May,Wednesday,18,5,2
83450,May,Wednesday,18,5,2
83804,May,Thursday,11,5,3
85851,May,Saturday,10,5,5
86744,May,Sunday,7,5,6
87124,May,Sunday,10,5,6
87785,May,Monday,7,5,0
88069,May,Monday,9,5,0
88121,May,Monday,9,5,0
88830,May,Monday,18,5,0
89229,May,Tuesday,9,5,1
89518,May,Tuesday,10,5,1
90058,May,Wednesday,6,5,2
90210,May,Wednesday,7,5,2
90661,May,Wednesday,10,5,2
91158,May,Thursday,6,5,3
91173,May,Thursday,6,5,3
91327,May,Thursday,7,5,3
91755,May,Thursday,10,5,3
93105,May,Friday,16,5,4
93179,May,Friday,17,5,4
93968,May,Saturday,11,5,5
94114,May,Saturday,14,5,5
94611,May,Sunday,8,5,6
94929,May,Sunday,10,5,6
95637,May,Monday,7,5,0
95717,May,Monday,8,5,0
96012,May,Monday,9,5,0
96204,May,Monday,11,5,0
97678,May,Tuesday,16,5,1
97930,May,Wednesday,7,5,2
98018,May,Wednesday,7,5,2
98227,May,Wednesday,9,5,2
98937,May,Thursday,6,5,3
99706,May,Thursday,12,5,3
100098,May,Friday,6,5,4
100106,May,Friday,6,5,4
100177,May,Friday,7,5,4
101204,May,Friday,18,5,4
101586,May,Saturday,8,5,5
102250,May,Saturday,16,5,5
104141,May,Monday,12,5,0
104770,May,Tuesday,7,5,1
104850,May,Tuesday,8,5,1
105867,May,Wednesday,8,5,2
106339,May,Wednesday,13,5,2
106361,May,Wednesday,13,5,2
106649,May,Wednesday,17,5,2
108224,May,Friday,9,5,4
109724,May,Saturday,14,5,5
109778,May,Saturday,15,5,5
110421,May,Sunday,11,5,6
111133,May,Monday,7,5,0
111284,May,Monday,9,5,0
111865,May,Monday,17,5,0
112047,May,Tuesday,6,5,1
112762,May,Tuesday,14,5,1
112878,May,Tuesday,16,5,1
113332,May,Wednesday,9,5,2
113864,May,Wednesday,16,5,2
26,January,Sunday,8,1,6
168,January,Sunday,12,1,6
346,January,Sunday,15,1,6
1343,January,Tuesday,13,1,1
1755,January,Wednesday,9,1,2
3339,January,Saturday,8,1,5
3488,January,Saturday,9,1,5
3558,January,Saturday,10,1,5
3974,January,Sunday,9,1,6
4017,January,Sunday,9,1,6
4361,January,Sunday,18,1,6
4449,January,Monday,7,1,0
4927,January,Monday,18,1,0
4986,January,Tuesday,6,1,1
5612,January,Wednesday,7,1,2
5992,January,Wednesday,15,1,2
6007,January,Wednesday,15,1,2
6010,January,Wednesday,15,1,2
6026,January,Wednesday,16,1,2
